underground_parking_status,underground_parking_evidence,floor_detail_rows_collected,indoor_parking_count,pnu,mgmBldrgstPk,platPlc,newPlatPlc,sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,dongNm,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,etcPurps,ugrndFlrCnt,grndFlrCnt,indrMechUtcnt,indrMechArea,indrAutoUtcnt,indrAutoArea,oudrMechUtcnt,oudrMechArea,oudrAutoUtcnt,oudrAutoArea,useAprDay,crtnDay,archArea,atchBldArea,atchBldCnt,bcRat,block,bylotCnt,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,heit,hhldCnt,hoCnt,itgBldCert,itgBldGrade,lot,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,platArea,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,vlRat,vlRatEstmTotArea
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,8.0,4711312300100930001,12261100228411,경상북도 포항시 북구 환호동 93-1번지,경상북도 포항시 북구 해안로 415 (환호동),47113,12300,0,0093,0001,,,1,일반,2,일반건축물,0,주건축물,03000,제1종근린생활시설,"제1,2종근린생활시설 및 단독주택(다가구:6)",1,4,0,0,8,210.06,0,0,0,0,20110722,20221126,153.68,0,0,19.55,,0,0,0,,0,슬라브,철근콘크리트구조,6,0,,22.3,0,0,0,,,12303,415,471133304045,0,0,786,20090212,1101,신축허가,5040051,건축지적과,2009,1,78,10,(철근)콘크리트,,1,,20100415,21,철근콘크리트구조,990.42,990.42,51.87,407.68
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,17.0,4711312300102840000,12261121156,경상북도 포항시 북구 환호동 284번지,경상북도 포항시 북구 환호공원길 83 (환호동),47113,12300,0,0284,0000,대우 그린 빌리지,,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(연립주택),1,4,0,18,17,507,0,0,18,207,20000108,20221126,909.58,0,0,54.83,,0,0,0,,0,평스라브,철근콘크리트,0,0,,12.7,48,1,0,,,12301,83,471134712901,0,0,1659,19990319,,,,,,0,155,10,(철근)콘크리트,,0,,19990407,21,철근콘크리트구조,3672.405,3672.405,188.7,3130.605
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,4.0,4711312400103660001,12261100285536,경상북도 포항시 북구 여남동 366-1번지,경상북도 포항시 북구 여남포길21번길 6-11 (여남동),47113,12400,0,0366,0001,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,4,46,0,0,3,36,20160114,20221126,445.3,0,0,13.52,,0,0,0,,0,경사지붕,철근콘크리트구조,1,0,,9.95,0,0,0,,,12301,6,471134712460,11,0,3294,20090421,1101,신축허가,5040051,건축지적과,2009,0,123,10,(철근)콘크리트,,0,,20091231,21,철근콘크리트구조,872.815,872.815,16.99,559.69
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,58.0,4711325023103120000,12261118485,경상북도 포항시 북구 흥해읍 마산리 312번지,경상북도 포항시 북구 신흥로861번길 12 (흥해읍 마산리),47113,25023,0,0312,0000,대흥 온천 맨션,,2,집합,3,표제부,0,주건축물,02000,공동주택,"아파트, 부대복리시설",1,15,0,0,58,680.8,0,0,11,126.5,19930924,20221126,1347.527,193.78,3,33.27,,0,0,0,,0,스라브,철근콘크리트조,0,0,,40.7,134,2,0,,,25001,12,471134712424,0,0,4050,19911119,,,,,,2,234,10,(철근)콘크리트,,1,,19920107,21,철근콘크리트구조,16374.91,16374.91,332.59,13469.99
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,8.0,4711325024101830006,12261100222569,경상북도 포항시 북구 흥해읍 옥성리 183-6번지,경상북도 포항시 북구 동해대로 1517 (흥해읍 옥성리),47113,25024,0,0183,0006,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,"단독주택(다가구주택:10),제1.2종근린생활시설",1,4,0,0,8,92,0,0,0,0,20110207,20221126,154.29,0,0,48.37,,0,0,0,,0,스라브,철근콘크리트구조,10,0,,13.9,0,0,0,,,25001,1517,471132000023,0,0,319,20100527,1101,신축허가,5040051,건축지적과,2010,0,282,10,(철근)콘크리트,,1,,20100621,21,철근콘크리트구조,743.73,743.73,184.36,588.1
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,30.0,4711325025102290005,12261125116,경상북도 포항시 북구 흥해읍 약성리 229-5번지,경상북도 포항시 북구 동해대로1574번길 23 (흥해읍 약성리),47113,25025,0,0229,0005,삼양 금탑맨션,,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,6,0,0,30,877.89,0,0,18,198.5,19980105,20221126,998.894,0,0,45.78,,0,0,0,,0,스라브,철근콘크리트조,0,0,,17.7,47,5,0,,,25001,23,471134712142,0,0,2182,19970630,,,,,,0,1,10,(철근)콘크리트,,1,,19971200,21,철근콘크리트구조,5535.48,5535.475,200.48,4374.4
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,47.0,4711325025102330001,12261104741,경상북도 포항시 북구 흥해읍 약성리 233-1번지,경상북도 포항시 북구 동해대로1586번길 21 (흥해읍 약성리),47113,25025,0,0233,0001,흥해 상용신세계 그린타운,102동,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,10,0,0,47,0,0,0,53,0,19970519,20221126,1276.69,1340.36,1,24.96,,0,0,0,,0,평스라브,철근콘크리트조,0,0,,27.1,59,0,0,,,25001,21,471134712143,0,0,5114,19950501,,,,,,6,2,10,(철근)콘크리트,,1,,19951200,21,철근콘크리트구조,5556.04,4215.68,193.95,4309.42
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,47.0,4711325025102330001,12261104742,경상북도 포항시 북구 흥해읍 약성리 233-1번지,경상북도 포항시 북구 동해대로1586번길 21 (흥해읍 약성리),47113,25025,0,0233,0001,흥해 상용신세계 그린타운,101동,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,10,0,0,47,0,0,0,53,0,19970519,20221126,1276.69,1340.36,1,24.96,,0,0,0,,0,평스라브,철근콘크리트조,0,0,,27.1,60,0,0,,,25001,21,471134712143,0,0,5114,19950501,,,,,,6,1,10,(철근)콘크리트,,1,,19951200,21,철근콘크리트구조,6920.96,5580.6,193.95,5674.34
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,9.0,4711325027103150003,12261127659,경상북도 포항시 북구 흥해읍 남성리 315-3번지,경상북도 포항시 북구 흥해로 14 (흥해읍 남성리),47113,25027,0,0315,0003,,,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,"근린생활시설, 업무시설",1,4,0,0,9,263.9,0,0,8,95.45,19950821,20221126,603.98,0,0,78.71,,0,0,0,,0,슬라브,철근콘크리트조,0,0,,17.8,0,0,0,,,25001,14,471133304047,0,0,767.3,19941010,,,,,,0,264,10,(철근)콘크리트,,0,,19941018,21,철근콘크리트구조,2054.65,2054.65,233.38,1790.75
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,7.0,4711325027103150004,12261134003,경상북도 포항시 북구 흥해읍 남성리 315-4번지,경상북도 포항시 북구 흥해로 18 (흥해읍 남성리),47113,25027,0,0315,0004,,,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,제2종근린생활시설,1,3,0,0,7,80.5,0,0,0,0,19930911,20221126,236.8,0,0,59.69,,0,0,0,,0,스라브,철근콘크리트조,0,0,,14.8,0,0,0,,,25001,18,471133304047,0,0,396.69,19930105,,,,,,0,265,10,(철근)콘크리트,,0,,19930111,21,철근콘크리트구조,967.8,967.8,172.28,683.4
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,22.0,4711325027103270006,12261122098,경상북도 포항시 북구 흥해읍 남성리 327-6번지,경상북도 포항시 북구 남미질로21번길 10 (흥해읍 남성리),47113,25027,0,0327,0006,금성파크맨션3차,,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,6,0,0,22,276,0,0,2,13.4,19950711,20221126,462.554,0,0,37.59,,0,0,0,,0,스라브,R.C조,0,0,,0,36,0,0,,,25001,10,471134712084,0,0,1230.4,19940105,,,,,,0,325,10,(철근)콘크리트,,1,,19940408,21,철근콘크리트구조,3433.2,3433.2,192.56,2369.26
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,13.0,4711325029100560001,12261130950,경상북도 포항시 북구 흥해읍 중성리 56-1번지,경상북도 포항시 북구 중성로 80 (흥해읍 중성리),47113,25029,0,0056,0001,,,2,집합,3,표제부,0,주건축물,04000,제2종근린생활시설,"제1,2종근린생활시설,종교시설",1,4,0,0,13,539.2,0,0,0,0,20070803,20221126,403.65,0,0,51.55,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,15.05,0,0,0,,,25001,80,471133304035,0,0,783,20060418,1101,신축허가,5040047,건축과,2006,0,1,10,(철근)콘크리트,,1,,20061009,21,철근콘크리트구조,1972.61,1972.61,171.52,1343.03
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,18.0,4711325047100040000,12261104891,경상북도 포항시 북구 흥해읍 학천리 4번지,경상북도 포항시 북구 동해대로 1182 (흥해읍 학천리),47113,25047,0,0004,0000,,청과 2동,1,일반,2,일반건축물,0,주건축물,07000,판매시설,도매시장,1,2,0,0,18,1221.48,0,0,0,0,20010203,20221126,5401.22,0,0,0,,1,0,0,,0,스페이스후레임,"철골철근콘크리트조,일반철골구조",0,0,,14.1,0,0,0,,,25001,1182,471132000023,0,0,0,19980410,,,,,,0,3,90,기타지붕,,1,,19980416,42,철골철근콘크리트구조,8875.34,8875.34,0,5798.52
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,26.0,4711325047100040000,12261104892,경상북도 포항시 북구 흥해읍 학천리 4번지,경상북도 포항시 북구 동해대로 1182 (흥해읍 학천리),47113,25047,0,0004,0000,,청과 1동,1,일반,2,일반건축물,0,주건축물,07000,판매시설,도매시장,1,2,0,0,26,1572.48,0,0,0,0,20010203,20221126,11908.72,0,0,0,,1,0,0,,0,스페이스후레임,철골철근콘크리트조,0,0,,17.7,0,0,0,,,25001,1182,471132000023,0,0,0,19980410,,,,,,0,8,90,기타지붕,,1,,19980416,42,철골철근콘크리트구조,18278.64,18278.64,0,14544
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,15.0,4711325047100090006,12261100312433,경상북도 포항시 북구 흥해읍 학천리 9-6번지,경상북도 포항시 북구 도음로917번길 12-15 (흥해읍 학천리),47113,25047,0,0009,0006,학천골든시티,,2,집합,3,표제부,0,주건축물,04000,제2종근린생활시설,"제1,2종근린생활시설",1,5,0,0,15,744.66,0,0,0,0,20171102,20221126,704.08,0,0,58.28,,1,0,0,,0,평슬라브,철근콘크리트구조,0,0,,19.97,0,0,0,,,25001,12,471134712129,15,0,1208,20160303,1101,신축허가,5020290,건축과,2016,1,13,10,(철근)콘크리트,Ⅶ-0.160g,1,,20161017,21,철근콘크리트구조,3668.16,3668.16,242.01,2923.5
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,838.0,4711325047104540000,12261100192686,경상북도 포항시 북구 흥해읍 학천리 454번지,경상북도 포항시 북구 도음로877번길 15 (흥해읍 학천리),47113,25047,0,0454,0000,삼도뷰엔빌,111,2,집합,3,표제부,1,부속건축물,02000,공동주택,지하주차장-1,1,0,0,0,838,9637,0,0,388,4462,20080916,20221126,71.68,0,0,0,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,3.7,0,0,0,,,25001,15,471134712128,0,0,0,20080821,2101,주택건설사업계획승인,5020169,건축과,1998,0,218,10,(철근)콘크리트,,0,,20051122,21,철근콘크리트구조,9102.8625,9102.8625,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,838.0,4711325047104540000,12261100192688,경상북도 포항시 북구 흥해읍 학천리 454번지,경상북도 포항시 북구 도음로877번길 15 (흥해읍 학천리),47113,25047,0,0454,0000,삼도뷰엔빌,112,2,집합,3,표제부,1,부속건축물,02000,공동주택,지하주차장-2,1,0,0,0,838,9637,0,0,388,4462,20080916,20221126,89.18,0,0,0,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,3.7,0,0,0,,,25001,15,471134712128,0,0,0,20080821,2101,주택건설사업계획승인,5020169,건축과,1998,0,216,10,(철근)콘크리트,,0,,20051122,21,철근콘크리트구조,13839.8554,13839.8554,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,17.0,4711325048111920002,12261133206,경상북도 포항시 북구 흥해읍 성곡리 1192-2번지,경상북도 포항시 북구 도음로 947 (흥해읍 성곡리),47113,25048,0,1192,0002,성곡리 복합시설,,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,"제1종근생(소매점),업무시설(사무실),제2종근생,단독주택",1,3,0,0,17,494.46,0,0,0,0,20031210,20221126,507.06,0,0,59.79,,0,0,0,,0,평스라브,철근콘크리트구조,1,0,,11.26,1,0,0,,,25001,947,471133304007,0,0,848,20030429,1101,신축허가,,,2003,0,1,10,(철근)콘크리트,,0,,20030512,21,철근콘크리트구조,1789.5,1789.5,152.72,1295.04
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,9.0,4711325048114450000,1000000000000002209868,경상북도 포항시 북구 흥해읍 성곡리 1445번지,경상북도 포항시 북구 성곡서로25번길 2 (흥해읍 성곡리),47113,25048,0,1445,0000,,,1,일반,2,일반건축물,0,주건축물,03000,제1종근린생활시설,제1종근린생활시설,1,10,9,191.15,0,0,0,0,0,0,20230804,20230807,185.77,0,0,59.79,,0,0,0,,0,평스라브,철근콘크리트조,0,0,,38.23,0,0,0,,,25001,2,471134712910,0,0,310.7,20211103,1101,신축허가,5020467,건축디자인과,2021,2,1,10,(철근)콘크리트,VII-0.191g,1,,20211227,21,철근콘크리트구조,1935.8,1935.8,560.94,1742.83
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,89.0,4711325049102230000,1000000000000005235009,경상북도 포항시 북구 흥해읍 이인리 223번지,경상북도 포항시 북구 아치로 269 (흥해읍 이인리),47113,25049,0,0223,0000,더 센트럴골프,,1,일반,2,일반건축물,0,주건축물,13000,운동시설,"운동시설,제1,2종근린생활시설",1,3,0,0,89,3221.86,0,0,0,0,20250225,20250328,997.39,0,0,4.34,,5,0,0,,0,"(철근)콘크리트,내화판넬",일반철골구조,0,0,,14.9,0,0,0,,,25002,269,471133304022,0,0,22975,20181128,1101,신축허가,5020467,건축디자인과,2018,2,52,10,(철근)콘크리트,VII-0.190g,1,,20181219,31,일반철골구조,6479.26,6479.26,9.23,2119.87
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,346.0,4711325049109290000,12261103066,경상북도 포항시 북구 흥해읍 이인리 929번지,경상북도 포항시 북구 달전로 365 (흥해읍 이인리),47113,25049,0,0929,0000,삼도드림파크,115동,2,집합,3,표제부,0,주건축물,02000,공동주택,지하주차장,2,1,0,0,346,0,0,0,303,0,20040514,20221126,24,0,0,0,,0,0,0,,0,평스라브,철근콘크리트구조,0,0,,0,0,0,0,,,25001,365,471133304004,0,0,0,19970125,,,,,,0,176,10,(철근)콘크리트,,0,,19970812,21,철근콘크리트구조,6614.16,6614.16,0,24
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,346.0,4711325049109290000,12261103069,경상북도 포항시 북구 흥해읍 이인리 929번지,경상북도 포항시 북구 달전로 365 (흥해읍 이인리),47113,25049,0,0929,0000,삼도드림파크,116동,2,집합,3,표제부,0,주건축물,02000,공동주택,지하주차장,1,1,0,0,346,0,0,0,303,0,20040514,20221126,24.25,0,0,0,,0,0,0,,0,평스라브,철근콘크리트구조,0,0,,0,0,0,0,,,25001,365,471133304004,0,0,0,19970125,,,,,,0,180,90,기타지붕,,0,,19970812,21,철근콘크리트구조,1511.81,1511.81,0,24.25
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,346.0,4711325049109290000,12261103077,경상북도 포항시 북구 흥해읍 이인리 929번지,경상북도 포항시 북구 달전로 365 (흥해읍 이인리),47113,25049,0,0929,0000,삼도드림파크,114동,2,집합,3,표제부,0,주건축물,02000,공동주택,지하주차장,1,1,0,0,346,0,0,0,303,0,20040514,20221126,24,0,0,0,,0,0,0,,0,평스라브,철근콘크리트구조,0,0,,0,0,0,0,,,25001,365,471133304004,0,0,0,19970125,,,,,,0,175,10,(철근)콘크리트,,0,,19970812,21,철근콘크리트구조,2131,2131,0,24
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,3.0,4711332029100290000,12261100302571,경상북도 포항시 북구 청하면 청진리 29번지,경상북도 포항시 북구 해안로1918번길 85 (청하면 청진리),47113,32029,0,0029,0000,,,1,일반,2,일반건축물,0,주건축물,15000,숙박시설,생활숙박시설,1,3,0,0,3,34.5,0,0,0,0,20170323,20260126,184.33,0,0,38.81,,0,0,0,,0,슬라브,철근콘크리트구조,8,0,,13.8,0,0,0,,,32001,85,471134712789,0,0,475,20160323,1101,신축허가,5040056,건축허가과,2016,0,1,10,(철근)콘크리트,,1,,20160526,21,철근콘크리트구조,569.25,569.25,99.87,474.39
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4711333029100780008,12261100365356,경상북도 포항시 북구 송라면 지경리 78-8번지,경상북도 포항시 북구 동해대로3378번길 31-1 (송라면 지경리),47113,33029,0,0078,0008,춘담재,부속동,1,일반,2,일반건축물,1,부속건축물,01000,단독주택,단독주택,1,0,0,0,2,43.47,0,0,0,0,20201005,20221126,0,0,0,0,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,3,0,0,0,,,33001,31,471134712159,1,0,367,20200625,1201,신축신고,5040056,건축허가과,2020,0,82,10,(철근)콘크리트,,0,,20200703,21,철근콘크리트구조,43.47,43.47,0,0
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4711334026107040015,12261100316533,경상북도 포항시 북구 기계면 학야리 704-15번지,경상북도 포항시 북구 학야길129번길 76-17 (기계면 학야리),47113,34026,0,0704,0015,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,2,23,0,0,0,0,20180129,20221126,196.66,0,0,19.76,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,1,0,,7.65,0,0,0,,,34001,76,471134712742,17,0,995,20170721,1101,신축허가,5040056,건축허가과,2017,0,1,10,(철근)콘크리트,,1,,20170727,21,철근콘크리트구조,474.92,474.92,29.46,293.14
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,5.0,4713010100101130003,122914036,경상북도 경주시 동부동 113-3번지,경상북도 경주시 화랑로 105 (동부동),47130,10100,0,0113,0003,,,2,집합,3,표제부,0,주건축물,04000,제2종근린생활시설,"금융업소, 기술계학원, 사무소, 주차장, 휴게실",1,4,0,0,5,61.25,0,0,0,0,19911219,20241223,275.69,0,0,71.42,,0,0,0,,0,스라브,철근콘크리트조,0,0,,14.9,0,2,0,,,10101,105,471303305066,0,0,385.99,19901214,,,,,,0,143,10,(철근)콘크리트,,0,,19910318,21,철근콘크리트구조,1366.315,1366.315,281.36,1086.01
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,14.0,4713010100101330004,122913959,경상북도 경주시 동부동 133-4번지,경상북도 경주시 화랑로 86 (동부동),47130,10100,0,0133,0004,,,1,일반,2,일반건축물,0,주건축물,09000,의료시설,"의료시설,노유자시설",2,7,14,244.2,0,0,0,0,0,0,19940728,20221126,252.72,0,0,81.26,,1,0,0,,0,스라브,철근콘크리트조,0,0,,24.85,0,0,0,,,10101,86,471303305066,0,0,311,19930324,,,,,,0,166,10,(철근)콘크리트,,1,,19930400,21,철근콘크리트구조,2105.18,2105.18,551.52,1715.22
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,10.0,4713010100101550002,122913982,경상북도 경주시 동부동 155-2번지,경상북도 경주시 중앙로 67-2 (동부동),47130,10100,0,0155,0002,,,1,일반,2,일반건축물,0,주건축물,14000,업무시설,업무시설,1,4,8,62.4,2,15.6,0,0,4,46,19950114,20221126,321.69,0,0,59.57,,0,0,0,,0,스라브,철근콘크리트조,0,0,,14.7,0,0,0,,,10101,67,471303303047,2,0,540,19940418,,,,,,0,191,10,(철근)콘크리트,,0,,19940426,21,철근콘크리트구조,1590.52,1590.52,236.29,1275.96
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,20.0,4713010200100040005,122914446,경상북도 경주시 서부동 4-5번지,경상북도 경주시 북성로51번길 26-10 (서부동),47130,10200,0,0004,0005,경주 오피스텔,,2,집합,3,표제부,0,주건축물,14000,업무시설,업무시설,1,5,20,251.16,0,0,0,0,8,92,19990618,20221126,551.14,0,0,53.41,,0,0,0,,0,스라브,철근콘크리트조,0,0,,14.9,0,65,0,,,10201,26,471304715541,10,0,1032,19980317,,,,,,1,30,10,(철근)콘크리트,,0,,19981023,21,철근콘크리트구조,2999.49,2999.49,261.32,2696.85
