objectid,SHAPE__Area,SHAPE__Length,fldn_area,fldn_bgng_tm,fldn_bgng_ymd,fldn_cs_dtl_nm,fldn_dowa,fldn_dst_nm,fldn_end_tm,fldn_end_ymd,fldn_grade,fldn_yr,sn,stdg_ctpv_cd,stdg_sgg_cd
17393,27033.032720255,870.3784216958679,93062,2300,20191002,배수불량으로 인한 하천 역류,1.68,제18호 태풍 미탁,0300,20191003,4,2019,529,47,47760
17394,9859.667919045,500.4101786516536,20008,0000,20191002,배수불량으로 인한 하천 역류,0.95,제18호 태풍 미탁,0300,20191003,2,2019,525,47,47760
17395,6105.603963275,378.46432143790565,9894,0000,20191002,하천범람,1.4,제18호 태풍 미탁,0300,20191003,3,2019,516,47,47760
17396,34676.238827355,1153.804455920866,29735,2300,20191002,배수불량으로 인한 하천 역류,0.88,제18호 태풍 미탁,0300,20191003,2,2019,528,47,47760
17397,108632.08017519,1795.4124405523562,93062,2300,20191002,배수불량으로 인한 하천 역류,1.13,제18호 태풍 미탁,0300,20191003,3,2019,519,47,47760
17398,16138.843975245,879.1720324853151,10387,2300,20191002,배수불량으로 인한 하천 역류,0.75,제18호 태풍 미탁,0300,20191003,2,2019,523,47,47760
17399,22870.06062592,652.952538558278,141369,2300,20191002,내수침수 및 하천범람,1.884,제 18호 태풍 미탁,0800,20191003,4,2019,615,47,47770
17400,40881.14484159,814.5395671875509,110875,2300,20191002,내수침수,0.769,제 18호 태풍 미탁,0800,20191003,2,2019,619,47,47770
17401,24591.833257675,669.9006294806181,86766,2300,20191002,내수침수 및 하천범람,2.328,제 18호 태풍 미탁,0800,20191003,5,2019,608,47,47770
17406,38298.11838446,1204.6591902067732,29962,1200,20191003,국지성집중호우,0.52,제18호태풍미탁,0900,20191004,2,2019,442,47,47113
17407,898.96491519,127.37656892121238,604796,1600,20190922,국지성집중호우,0.268,제17호태풍타파,0900,20190924,1,2019,444,47,47113
17408,126350.517989335,1606.5318349319148,82296,1200,20191003,국지성집중호우,1.594,제18호태풍미탁,0900,20191004,4,2019,454,47,47113
17409,1676.65737404,233.99219577696988,604796,1600,20190922,국지성집중호우,1.04,제17호태풍타파,0900,20190924,3,2019,497,47,47113
17410,115269.84312109,1996.2264125575678,419556,1600,20190922,국지성집중호우,0.705,제17호태풍타파,0900,20190924,2,2019,483,47,47113
17411,29144.39953772,1223.1175066076014,604796,1600,20190922,국지성집중호우,0.747,제17호태풍타파,0900,20190924,2,2019,489,47,47113
17412,31811.68642513,1068.5219472235158,151836,1200,20191003,집중호우,0.822,제18호 태풍 미탁,0900,20191004,2,2019,500,47,47113
17413,5073.872622075,283.68523936494324,3255,2300,20191002,배수불량,0.4,제18호태풍미탁,0300,20191003,1,2019,539,47,47760
17414,1368.57834182,224.12523717658092,2672,2300,20191002,하천범람,0.6,제18호태풍미탁,0300,20191003,2,2019,536,47,47760
17415,6515.214686815,332.0836891188795,7418,2300,20191002,배수불량,0.3,제18호태풍미탁,0300,20191003,1,2019,543,47,47760
17416,2636.181072965,352.1109960970476,1686,2300,20191002,하천범람,0.635,제18호태풍미탁,0300,20191003,2,2019,547,47,47760
17417,1225.63013033,170.8555567280787,3751,2300,20191002,하천범람,1.2,제18호태풍미탁,0300,20191003,3,2019,557,47,47760
17418,3804.88540994,428.846426033359,2435,2300,20191002,하천범람,2,제18호태풍미탁,0300,20191003,5,2019,556,47,47760
17419,1182.750688225,187.99823599823347,757,2300,20191002,하천범람,0.9,제18호태풍미탁,0300,20191003,2,2019,548,47,47760
17420,1709.64102201,266.02737091319955,2366,2300,20191002,하천범람,2.3,제18호태풍미탁,0300,20191003,5,2019,559,47,47760
17421,1240.827200385,274.1269502259668,794,2300,20191002,하천범람,1.002,제18호태풍미탁,0300,20191003,3,2019,549,47,47760
17422,2240.36409454,209.31733665270642,1435,2300,20191002,배수불량,0.6,제18호태풍미탁,0300,20191003,2,2019,546,47,47760
17423,4620.067726055,462.32618673503987,3751,2300,20191002,하천범람,0.7,제18호태풍미탁,0300,20191003,2,2019,550,47,47760
17424,1080.305143745,198.02635414984744,2433,2300,20191002,하천범람,0.5,제18호태풍미탁,0300,20191003,2,2019,553,47,47760
17425,1841.35526459,194.4128181102876,1178,2300,20191002,하천범람,1.001,제18호태풍미탁,0300,20191003,3,2019,554,47,47760
17426,3071.493933715,280.4090266725852,1965,2300,20191002,하천범람,1.001,제18호태풍미탁,0300,20191003,3,2019,552,47,47760
17427,2347.78331709,235.15743828049344,1501,2300,20191002,하천범람,1.028,제18호태풍미탁,0300,20191003,3,2019,551,47,47760
17428,21122.483176685,756.2539699463102,224343,2200,20191002,국지성집중호우,0.285,제18호 태풍 미탁,1200,20191003,1,2019,635,47,47840
17429,12235.385595565,459.54502798201963,288131,2200,20191002,국지성집중호우,0.881,제18호 태풍 미탁,1200,20191003,2,2019,648,47,47840
17430,44910.363673905,1112.5010810634171,288131,2200,20191002,국지성집중호우,0.631,제18호 태풍 미탁,1200,20191003,2,2019,645,47,47840
17431,25764.91188837,652.4325776704733,288131,2200,20191002,국지성집중호우,0.766,제18호 태풍 미탁,1200,20191003,2,2019,637,47,47840
17432,17017.379203595,791.4546205983921,288131,2200,20191002,국지성집중호우,1.051,제18호 태풍 미탁,1200,20191003,3,2019,636,47,47840
17433,7749.174644485,373.59668036184576,288131,2200,20191002,국지성집중호우,0.374,제18호 태풍 미탁,1200,20191003,1,2019,641,47,47840
17434,9319.16891075,396.8750017826868,288131,2200,20191002,국지성집중호우,0.923,제18호 태풍 미탁,1200,20191003,2,2019,650,47,47840
17435,53481.168545285,1074.8011612172863,288131,2200,20191002,국지성집중호우,0.598,제18호 태풍 미탁,1200,20191003,2,2019,656,47,47840
17436,46525.46397969,1085.2627155775388,224343,2200,20191002,국지성집중호우,0.563,제18호 태풍 미탁,1200,20191003,2,2019,644,47,47840
17437,13913.30886234,602.3875868352467,288131,2200,20191002,국지성집중호우,0.564,제18호 태풍 미탁,1200,20191003,2,2019,652,47,47840
17438,18766.44258587,861.7415919338889,224343,2200,20191002,국지성집중호우,0.328,제18호 태풍 미탁,1200,20191003,1,2019,634,47,47840
17439,13270.398915995,487.4110395669259,288131,2200,20191002,국지성집중호우,0.775,제18호 태풍 미탁,1200,20191003,2,2019,647,47,47840
17440,10916.554499275,445.3109477006737,224343,2200,20191002,국지성집중호우,0.497,제18호 태풍 미탁,1200,20191003,1,2019,639,47,47840
17441,3465.123712145,237.85294350603255,288131,2200,20191002,국지성집중호우,0.645,제18호 태풍 미탁,1200,20191003,2,2019,646,47,47840
17442,40996.217469195,896.3936694433181,224343,2200,20191002,국지성집중호우,0.386,제18호 태풍 미탁,1200,20191003,1,2019,633,47,47840
17443,4180.383847415,291.64718170572405,288131,2200,20191002,국지성집중호우,0.938,제18호 태풍 미탁,1200,20191003,2,2019,655,47,47840
17444,21658.55990212,662.1400423137252,288131,2200,20191002,국지성집중호우,0.853,제18호 태풍 미탁,1200,20191003,2,2019,642,47,47840
17468,702.31986936,118.262007374881,1713,2300,20191002,하천범람,1.6,제18호 태풍 미탁,0300,20191003,4,2019,570,47,47760
17452,76246.42317428,2394.482820608693,604796,1600,20190922,국지성집중호우,0.196,제17호태풍타파,0900,20190924,1,2019,501,47,47113
17453,26717.76179159,1437.656436694534,110754,1600,20190922,국지성집중호우,0.349,제17호태풍타파,0900,20190924,1,2019,492,47,47113
17454,6852.054616275,2503.5305760683445,604796,1600,20190922,국지성집중호우,0.99,제17호태풍타파,0900,20190924,2,2019,502,47,47113
17455,186324.82473148,3953.909744831438,419556,1600,20190922,국지성집중호우,1.191,제17호태풍타파,0900,20190924,3,2019,478,47,47113
17456,7675.23152167,405.1153671545994,4918,2300,20191002,배수불량,0.605,제18호태풍미탁,0300,20191003,2,2019,555,47,47760
17457,2724.15529643,504.7923159770992,2433,2300,20191002,하천범람,2.5,제18호태풍미탁,0300,20191003,5,2019,545,47,47760
17458,1990.90898203,295.4846152670853,2366,2300,20191002,하천범람,1.11,제18호태풍미탁,0300,20191003,3,2019,561,47,47760
17459,1433.9346571,267.4246302995329,917,2300,20191002,하천범람,1.59,제18호태풍미탁,0300,20191003,4,2019,558,47,47760
17460,2552.10393286,350.3618552258355,1632,2300,20191002,하천범람,0.54,제18호태풍미탁,0300,20191003,2,2019,560,47,47760
17461,6043.050761125,388.8658369632805,3894,2300,20191002,세천 합류부분 역류로 인한 침수,0.279,제18호 태풍 미탁,0300,20191003,1,2019,567,47,47760
17462,2330.734053595,241.4341922953397,1502,2300,20191002,소하천 범람,0.756,제18호 태풍 미탁,0300,20191003,2,2019,564,47,47760
17463,4164.53944444,340.60847491781055,2684,2300,20191002,하천 범람,0.38,제18호 태풍 미탁,0300,20191003,1,2019,571,47,47760
17464,1736.37658849,200.91782518126126,4523,2300,20191002,배수불량,0.281,제18호 태풍 미탁,0300,20191003,1,2019,569,47,47760
17465,1956.77492984,226.36453835571282,1713,2300,20191002,하천범람,0.633,제18호 태풍 미탁,0300,20191003,2,2019,572,47,47760
17466,635.420064835,131.72262324321204,409,0000,20191002,배수불량,0.49,제18호 태풍 미탁,0300,20191003,1,2019,563,47,47760
17467,5287.85842556,430.7196233109938,4523,2300,20191002,배수불량,1.156,제18호 태풍 미탁,0300,20191003,3,2019,565,47,47760
17469,52333.658921155,1188.0744361508005,224343,2200,20191002,국지성집중호우,0.553,제18호 태풍 미탁,1200,20191003,2,2019,632,47,47840
17470,1967.206804015,238.66691071470333,10166,2200,20191002,국지성집중호우,0.227,제18호 태풍 미탁,1200,20191003,1,2019,660,47,47840
17471,1683.73000513,232.9665287281919,10166,2200,20191002,국지성집중호우,0.344,제18호 태풍 미탁,1200,20191003,1,2019,663,47,47840
17472,1265.297654145,208.19349381367337,10166,2200,20191002,국지성집중호우,0.778,제18호 태풍 미탁,1200,20191003,2,2019,662,47,47840
17473,4835.16306435,413.8293252774079,10166,2200,20191002,국지성집중호우,0.208,제18호 태풍 미탁,1200,20191003,1,2019,661,47,47840
17474,5740.46873264,314.568396065494,10166,2200,20191002,국지성집중호우,0.701,제18호 태풍 미탁,1200,20191003,2,2019,659,47,47840
17475,25581.463232855,1079.1863015019555,169214,2000,20191002,국지성 집중호우로 인한 저지대 침수,0.398,제18호 태풍 미탁,0400,20191003,1,2019,664,47,47930
17476,43661.195945225,1260.6939485239125,123547,2000,20191002,국지성 호우에 의한 연호정 역류 및 하천범람,0.311,제18호 태풍 미탁,0400,20191003,1,2019,669,47,47930
17897,7580.60176528,350.9901394589574,604796,1600,20190922,국지성집중호우,1.137,제17호태풍타파,0900,20190924,3,2019,496,47,47113
17895,13213.75386793,461.1673527232551,604796,1600,20190922,국지성집중호우,0.53,제17호태풍타파,0900,20190924,2,2019,462,47,47113
17821,86853.427445285,1410.2383530411062,169214,2000,20191002,국지성 집중호우로 인한 저지대 침수,0.288,제18호 태풍 미탁,0400,20191003,1,2019,665,47,47930
17822,137321.8871989,1686.4603315005681,169214,2000,20191002,국지성 집중호우로 인한 저지대 침수,0.757,제18호 태풍 미탁,0400,20191003,2,2019,668,47,47930
17836,193177.71699277,5586.777860494122,419556,1600,20190922,국지성집중호우,0.307,제17호태풍타파,0900,20190924,1,2019,463,47,47113
17837,125059.963751095,2118.287577791606,419556,1600,20190922,국지성집중호우,0.734,제17호태풍타파,0900,20190924,2,2019,469,47,47113
17838,4005.927223605,279.44968202697015,419556,1600,20190922,국지성집중호우,0.679,제17호태풍타파,0900,20190924,2,2019,480,47,47113
17839,8636.031675415,366.8240307415456,604796,1600,20190922,국지성집중호우,0.901,제17호태풍타파,0900,20190924,2,2019,445,47,47113
17840,40757.401468525,1003.6808776159804,134956,1200,20191003,집중호우,0.936,제18호 태풍 미탁,0900,20191004,2,2019,459,47,47113
17841,111140.275930215,1590.6217780500015,604796,1600,20190922,국지성집중호우,1.104,제17호태풍타파,0900,20190924,3,2019,468,47,47113
17842,21760.47706833,651.0050968363945,57194,0000,20181006,태풍으로 인한 국지성집중호우,3.217,제25호 태풍 콩레이,1400,20181006,6,2019,577,47,47770
17843,57021.35136508,1053.1664299316253,240248,0000,20181006,태풍으로 인한 국지성집중호우,1.286,제25호 태풍 콩레이,1400,20181006,3,2019,583,47,47770
17844,16981.99785317,558.4085079235867,174491,0000,20181006,태풍으로 인한 국지성집중호우,0.906,제25호 태풍 콩레이,1400,20181006,2,2019,582,47,47770
17845,5342.456987915,587.0868410132069,18562,0000,20181006,태풍으로 인한 국지성집중호우,1.652,제25호 태풍 콩레이,1400,20181006,4,2019,574,47,47770
17846,36776.908792095,914.9839879812204,187524,0000,20181006,태풍으로 인한 국지성집중호우,0.706,제25호 태풍 콩레이,1400,20181006,2,2019,579,47,47770
17847,8934.30275798,395.6410306134117,18562,0000,20181006,태풍으로 인한 국지성집중호우,1.167,제25호 태풍 콩레이,1400,20181006,3,2019,586,47,47770
17848,158546.86583847,2434.3105862910243,130188,2000,20191002,국지성 집중호우 및 하천범람에 의한 침수,0.313,제18호 태풍 미탁,0400,20191003,1,2019,681,47,47930
17849,142591.2034803,1636.5908066368404,174491,0000,20181006,태풍으로 인한 국지성집중호우,0.542,제25호 태풍 콩레이,1400,20181006,2,2019,578,47,47770
17850,27374.382687415,781.8180369694794,123547,2000,20191002,국지성 호우에 의한 연호정 역류 및 하천범람,0.235,제18호 태풍 미탁,0400,20191003,1,2019,672,47,47930
17851,4167.143290195,465.2248744544209,52286,2000,20191002,국지성 집중호우로 인한 하천범람 및 일시적인 하천역류,0.279,제18호 태풍 미탁,0400,20191003,1,2019,680,47,47930
17852,16240.64189747,747.495410965815,52286,2000,20191002,국지성 집중호우로 인한 하천범람 및 일시적인 하천역류,0.73,제18호 태풍 미탁,0400,20191003,2,2019,676,47,47930
17853,2694.8331584,212.7036935305077,100959,2000,20191002,국지성 집중호우에 따른 하천범람 및 하천역류에 의해 배수가 원할하지 못하여 침수,0.408,제18호 태풍 미탁,0400,20191003,1,2019,684,47,47930
17854,55806.441224985,1094.891675588396,100959,2000,20191002,국지성 집중호우에 따른 하천범람 및 하천역류에 의해 배수가 원할하지 못하여 침수,0.627,제18호 태풍 미탁,0400,20191003,2,2019,677,47,47930
17867,7207.2642738,344.0732818801462,419556,1600,20190922,국지성집중호우,1.542,제17호태풍타파,0900,20190924,4,2019,470,47,47113
17868,1755.141407455,234.75859062594526,604796,1600,20190922,국지성집중호우,1.02,제17호태풍타파,0900,20190924,3,2019,499,47,47113
17869,31897.61001491,890.4326559922555,604796,1600,20190922,국지성집중호우,1.626,제17호태풍타파,0900,20190924,4,2019,466,47,47113
17870,118222.603228455,1679.5730886004192,151836,1200,20191003,집중호우,1.23,제18호 태풍 미탁,0900,20191004,3,2019,491,47,47113
17871,2611.505416025,250.57902187705375,604796,1600,20190922,국지성집중호우,1.11,제17호태풍타파,0900,20190924,3,2019,488,47,47113
17872,152289.01103939,1823.0426913294123,134956,1200,20191003,집중호우,0.731,제18호 태풍 미탁,0900,20191004,2,2019,475,47,47113
17873,91276.97217799,1850.9632164363145,604796,1600,20190922,국지성집중호우,0.713,제17호태풍타파,0900,20190924,2,2019,490,47,47113
17874,16962.125698395,618.9956473720487,604796,1600,20190922,국지성집중호우,0.306,제17호태풍타파,0900,20190924,1,2019,456,47,47113
17875,4871.258608465,299.1160766988324,13343,2300,20191002,태풍으로인한 집중호우 내수침수,0.491,제 18호태풍 미탁,0800,20191003,1,2019,595,47,47770
17896,35387.52470119,1198.366279966504,604796,1600,20190922,국지성집중호우,1.164,제17호태풍타파,0900,20190924,3,2019,493,47,47113
17876,2855.02370916,367.9406482008544,130188,2000,20191002,국지성 집중호우 및 하천범람에 의한 침수,0.287,제18호 태풍 미탁,0400,20191003,1,2019,675,47,47930
17877,1982.73087935,235.95050240217574,130188,2000,20191002,국지성 집중호우 및 하천범람에 의한 침수,0.235,제18호 태풍 미탁,0400,20191003,1,2019,678,47,47930
17878,16039.04648614,571.1057034734342,52286,2000,20191002,국지성 집중호우로 인한 하천범람 및 일시적인 하천역류,0.798,제18호 태풍 미탁,0400,20191003,2,2019,679,47,47930
17879,32907.770750845,1347.7986092197384,130188,2000,20191002,국지성 집중호우 및 하천범람에 의한 침수,0.767,제18호 태풍 미탁,0400,20191003,2,2019,683,47,47930
17893,37261.53564237,911.4151846320394,604796,1600,20190922,국지성집중호우,1.572,제17호태풍타파,0900,20190924,4,2019,486,47,47113
17894,7302.67524927,345.20757485996177,419556,1600,20190922,국지성집중호우,1.6,제17호태풍타파,0900,20190924,4,2019,503,47,47113
17898,11470.473842005,428.0136357966636,604796,1600,20190922,국지성집중호우,1.604,제17호태풍타파,0900,20190924,4,2019,450,47,47113
17899,1425.439148085,161.72395724298661,604796,1600,20190922,국지성집중호우,1.431,제17호태풍타파,0900,20190924,3,2019,460,47,47113
